dataset,method,classifier,fold,kfold,fmin,gmin,max_size,svc_C,pattern_type,closed_multiset,accuracy,pattern_number,extraction_time,time
blocks,occurrence,SVC,0,5,0.6,2.0,4,0.1,relevant,False,0.7142857142857143,8,4.548091160017066,4.584643378999317
blocks,occurrence,SVC,0,5,0.6,2.0,4,1,relevant,False,0.8571428571428571,8,4.548091160017066,4.5839252579608
blocks,occurrence,SVC,0,5,0.6,2.0,4,10,relevant,False,0.8571428571428571,8,4.548091160017066,4.58360157898278
blocks,occurrence,SVC,0,5,0.6,2.0,4,100,relevant,False,0.8571428571428571,8,4.548091160017066,4.583635278977454
blocks,occurrence,SVC,0,5,0.6,2.0,4,1000,relevant,False,0.8571428571428571,8,4.548091160017066,4.5836338629887905
blocks,occurrence,SVC,1,5,0.6,2.0,4,0.001,relevant,False,0.7142857142857143,8,4.487117372045759,4.523644619010156
blocks,occurrence,SVC,1,5,0.6,2.0,4,0.01,relevant,False,0.7142857142857143,8,4.487117372045759,4.52334918899578
blocks,occurrence,SVC,1,5,0.6,2.0,4,0.1,relevant,False,0.7142857142857143,8,4.487117372045759,4.5233779219852295
blocks,occurrence,SVC,1,5,0.6,2.0,4,1,relevant,False,0.8571428571428571,8,4.487117372045759,4.522651432984276
blocks,occurrence,SVC,1,5,0.6,2.0,4,10,relevant,False,0.8571428571428571,8,4.487117372045759,4.522373692976544
blocks,occurrence,SVC,1,5,0.6,2.0,4,100,relevant,False,0.8571428571428571,8,4.487117372045759,4.522426031995565
blocks,occurrence,SVC,1,5,0.6,2.0,4,1000,relevant,False,0.8571428571428571,8,4.487117372045759,4.522397008986445
blocks,occurrence,SVC,2,5,0.6,2.0,4,0.001,relevant,False,0.7142857142857143,8,4.650639060040703,4.687676549976459
blocks,occurrence,SVC,2,5,0.6,2.0,4,0.01,relevant,False,0.7142857142857143,8,4.650639060040703,4.6874651910038665
blocks,occurrence,SVC,2,5,0.6,2.0,4,0.1,relevant,False,0.7142857142857143,8,4.650639060040703,4.687402732000919
blocks,occurrence,SVC,2,5,0.6,2.0,4,1,relevant,False,0.8571428571428571,8,4.650639060040703,4.686754439986544
blocks,occurrence,SVC,2,5,0.6,2.0,4,10,relevant,False,0.8571428571428571,8,4.650639060040703,4.686376705998555
blocks,occurrence,SVC,2,5,0.6,2.0,4,100,relevant,False,0.8571428571428571,8,4.650639060040703,4.686376563011436
blocks,occurrence,SVC,2,5,0.6,2.0,4,1000,relevant,False,0.8571428571428571,8,4.650639060040703,4.686376173020108
blocks,occurrence,SVC,3,5,0.6,2.0,4,0.001,relevant,False,0.6666666666666666,8,4.601315969019197,4.638908298016759
blocks,occurrence,SVC,3,5,0.6,2.0,4,0.01,relevant,False,0.6666666666666666,8,4.601315969019197,4.638687455008039
blocks,occurrence,SVC,3,5,0.6,2.0,4,0.1,relevant,False,0.6666666666666666,8,4.601315969019197,4.638935969007434
blocks,occurrence,SVC,3,5,0.6,2.0,4,1,relevant,False,0.8095238095238095,8,4.601315969019197,4.638751822029008
blocks,occurrence,SVC,3,5,0.6,2.0,4,10,relevant,False,0.8571428571428571,8,4.601315969019197,4.638165216019843
blocks,occurrence,SVC,3,5,0.6,2.0,4,100,relevant,False,0.8571428571428571,8,4.601315969019197,4.63758040900575
blocks,occurrence,SVC,3,5,0.6,2.0,4,1000,relevant,False,0.8571428571428571,8,4.601315969019197,4.637603220005985
blocks,occurrence,SVC,4,5,0.6,2.0,4,0.001,relevant,False,0.6904761904761905,8,4.96337974697235,5.005917641043197
blocks,occurrence,SVC,4,5,0.6,2.0,4,0.01,relevant,False,0.6904761904761905,8,4.96337974697235,5.005629818013404
blocks,occurrence,SVC,4,5,0.6,2.0,4,0.1,relevant,False,0.6904761904761905,8,4.96337974697235,5.0056074050371535
blocks,occurrence,SVC,4,5,0.6,2.0,4,1,relevant,False,0.8571428571428571,8,4.96337974697235,5.004737887036754
blocks,occurrence,SVC,4,5,0.6,2.0,4,10,relevant,False,0.8571428571428571,8,4.96337974697235,5.004324883018853
blocks,occurrence,SVC,4,5,0.6,2.0,4,100,relevant,False,0.8571428571428571,8,4.96337974697235,5.004321733023971
blocks,occurrence,SVC,4,5,0.6,2.0,4,1000,relevant,False,0.8571428571428571,8,4.96337974697235,5.004330530035077
blocks,occurrence,SVC,0,5,0.5,0.0,0,0.001,relevant,False,0.8333333333333334,20,1343.4760658799787,1343.567034317006
blocks,occurrence,SVC,0,5,0.5,0.0,0,0.01,relevant,False,0.8333333333333334,20,1343.4760658799787,1343.566277462989
blocks,occurrence,SVC,0,5,0.5,0.0,0,0.1,relevant,False,0.8333333333333334,20,1343.4760658799787,1343.5693931429996
blocks,occurrence,SVC,0,5,0.5,0.0,0,1,relevant,False,1.0,20,1343.4760658799787,1343.5677969270037
blocks,occurrence,SVC,0,5,0.5,0.0,0,10,relevant,False,1.0,20,1343.4760658799787,1343.5666810900148
blocks,occurrence,SVC,0,5,0.5,0.0,0,100,relevant,False,1.0,20,1343.4760658799787,1343.5656864529883
blocks,occurrence,SVC,0,5,0.5,0.0,0,1000,relevant,False,1.0,20,1343.4760658799787,1343.5655611150141
blocks,occurrence,SVC,1,5,0.5,0.0,0,0.001,relevant,False,0.6666666666666666,21,1183.3114771270193,1183.4109591470042
blocks,occurrence,SVC,1,5,0.5,0.0,0,0.01,relevant,False,0.6666666666666666,21,1183.3114771270193,1183.4118456490105
blocks,occurrence,SVC,1,5,0.5,0.0,0,0.1,relevant,False,0.6666666666666666,21,1183.3114771270193,1183.412423089001
blocks,occurrence,SVC,1,5,0.5,0.0,0,1,relevant,False,0.9761904761904762,21,1183.3114771270193,1183.4105902180017
blocks,occurrence,SVC,1,5,0.5,0.0,0,10,relevant,False,1.0,21,1183.3114771270193,1183.4092114219966
blocks,occurrence,SVC,1,5,0.5,0.0,0,100,relevant,False,1.0,21,1183.3114771270193,1183.4087801600108
blocks,occurrence,SVC,1,5,0.5,0.0,0,1000,relevant,False,1.0,21,1183.3114771270193,1183.4086986390175
blocks,occurrence,SVC,2,5,0.5,0.0,0,0.001,relevant,False,0.7857142857142857,18,1028.4096925550257,1028.503618179966
blocks,occurrence,SVC,2,5,0.5,0.0,0,0.01,relevant,False,0.7857142857142857,18,1028.4096925550257,1028.50332656299
blocks,occurrence,SVC,2,5,0.5,0.0,0,0.1,relevant,False,0.7857142857142857,18,1028.4096925550257,1028.5032841709908
blocks,occurrence,SVC,2,5,0.5,0.0,0,1,relevant,False,0.9285714285714286,18,1028.4096925550257,1028.5021549479861
blocks,occurrence,SVC,2,5,0.5,0.0,0,10,relevant,False,0.9761904761904762,18,1028.4096925550257,1028.5012815899681
blocks,occurrence,SVC,2,5,0.5,0.0,0,100,relevant,False,0.9761904761904762,18,1028.4096925550257,1028.501234137977
blocks,occurrence,SVC,2,5,0.5,0.0,0,1000,relevant,False,0.9761904761904762,18,1028.4096925550257,1028.5012419069826
blocks,occurrence,SVC,0,5,0.5,0.0,4,0.001,relevant,False,0.8333333333333334,21,4.797016228956636,4.872951152996393
blocks,occurrence,SVC,0,5,0.5,0.0,4,0.01,relevant,False,0.8333333333333334,21,4.797016228956636,4.87229630901129
blocks,occurrence,SVC,0,5,0.5,0.0,4,0.1,relevant,False,0.8333333333333334,21,4.797016228956636,4.872698887018487
blocks,occurrence,SVC,0,5,0.5,0.0,4,1,relevant,False,1.0,21,4.797016228956636,4.871663445024751
blocks,occurrence,SVC,0,5,0.5,0.0,4,10,relevant,False,1.0,21,4.797016228956636,4.870777817006456
blocks,occurrence,SVC,0,5,0.5,0.0,4,100,relevant,False,1.0,21,4.797016228956636,4.870736086013494
blocks,occurrence,SVC,0,5,0.5,0.0,4,1000,relevant,False,1.0,21,4.797016228956636,4.8726010429963935
blocks,occurrence,SVC,1,5,0.5,0.0,4,0.001,relevant,False,0.8571428571428571,21,4.659808407042874,4.736548286979087
blocks,occurrence,SVC,1,5,0.5,0.0,4,0.01,relevant,False,0.8571428571428571,21,4.659808407042874,4.736313315981533
blocks,occurrence,SVC,1,5,0.5,0.0,4,0.1,relevant,False,0.8571428571428571,21,4.659808407042874,4.736298107978655
blocks,occurrence,SVC,1,5,0.5,0.0,4,1,relevant,False,0.9761904761904762,21,4.659808407042874,4.735324818990193
blocks,occurrence,SVC,1,5,0.5,0.0,4,10,relevant,False,1.0,21,4.659808407042874,4.735261278954567
blocks,occurrence,SVC,1,5,0.5,0.0,4,100,relevant,False,1.0,21,4.659808407042874,4.735155607981142
blocks,occurrence,SVC,1,5,0.5,0.0,4,1000,relevant,False,1.0,21,4.659808407042874,4.734687798976665
blocks,occurrence,SVC,2,5,0.5,0.0,4,0.001,relevant,False,0.8333333333333334,20,4.6480393850361,4.721622192999348
blocks,occurrence,SVC,2,5,0.5,0.0,4,0.01,relevant,False,0.8333333333333334,20,4.6480393850361,4.721357987989904
blocks,occurrence,SVC,2,5,0.5,0.0,4,0.1,relevant,False,0.8333333333333334,20,4.6480393850361,4.721455787977902
blocks,occurrence,SVC,2,5,0.5,0.0,4,1,relevant,False,0.9285714285714286,20,4.6480393850361,4.720280979992822
blocks,occurrence,SVC,2,5,0.5,0.0,4,10,relevant,False,1.0,20,4.6480393850361,4.719819832971552
blocks,occurrence,SVC,2,5,0.5,0.0,4,100,relevant,False,1.0,20,4.6480393850361,4.71967961199698
blocks,occurrence,SVC,2,5,0.5,0.0,4,1000,relevant,False,1.0,20,4.6480393850361,4.719670481979847
blocks,occurrence,SVC,3,5,0.5,0.0,4,0.001,relevant,False,0.8333333333333334,21,4.804105247021653,4.8797068480052985
blocks,occurrence,SVC,3,5,0.5,0.0,4,0.01,relevant,False,0.8333333333333334,21,4.804105247021653,4.879529340978479
blocks,occurrence,SVC,3,5,0.5,0.0,4,0.1,relevant,False,0.8333333333333334,21,4.804105247021653,4.8796096989826765
blocks,occurrence,SVC,3,5,0.5,0.0,4,1,relevant,False,1.0,21,4.804105247021653,4.878513566975016
blocks,occurrence,SVC,3,5,0.5,0.0,4,10,relevant,False,1.0,21,4.804105247021653,4.877864131005481
blocks,occurrence,SVC,3,5,0.5,0.0,4,100,relevant,False,1.0,21,4.804105247021653,4.877785390999634
blocks,occurrence,SVC,3,5,0.5,0.0,4,1000,relevant,False,1.0,21,4.804105247021653,4.877868280978873
blocks,occurrence,SVC,4,5,0.5,0.0,4,0.001,relevant,False,0.7857142857142857,19,5.428616049990524,5.5187640380172525
blocks,occurrence,SVC,4,5,0.5,0.0,4,0.01,relevant,False,0.7857142857142857,19,5.428616049990524,5.518510115012759
blocks,occurrence,SVC,4,5,0.5,0.0,4,0.1,relevant,False,0.7857142857142857,19,5.428616049990524,5.5185134790081065
blocks,occurrence,SVC,4,5,0.5,0.0,4,1,relevant,False,0.9285714285714286,19,5.428616049990524,5.517735456000082
blocks,occurrence,SVC,4,5,0.5,0.0,4,10,relevant,False,0.9761904761904762,19,5.428616049990524,5.51675906800665
blocks,occurrence,SVC,4,5,0.5,0.0,4,100,relevant,False,0.9761904761904762,19,5.428616049990524,5.5167108950263355
blocks,occurrence,SVC,4,5,0.5,0.0,4,1000,relevant,False,0.9761904761904762,19,5.428616049990524,5.516771016002167
blocks,occurrence,SVC,0,5,0.5,1.0,0,0.001,relevant,False,0.6904761904761905,8,1264.527917857049,1264.5734543030267
blocks,occurrence,SVC,0,5,0.5,1.0,0,0.01,relevant,False,0.6904761904761905,8,1264.527917857049,1264.5728422300017
blocks,occurrence,SVC,0,5,0.5,1.0,0,0.1,relevant,False,0.6904761904761905,8,1264.527917857049,1264.5727963490353
blocks,occurrence,SVC,0,5,0.5,1.0,0,1,relevant,False,0.8571428571428571,8,1264.527917857049,1264.571944272
blocks,occurrence,SVC,0,5,0.5,1.0,0,10,relevant,False,0.8571428571428571,8,1264.527917857049,1264.5715660290152
blocks,occurrence,SVC,0,5,0.5,1.0,0,100,relevant,False,0.8571428571428571,8,1264.527917857049,1264.5715669750061
blocks,occurrence,SVC,0,5,0.5,1.0,0,1000,relevant,False,0.8571428571428571,8,1264.527917857049,1264.5715597980015
blocks,occurrence,SVC,1,5,0.5,1.0,0,0.001,relevant,False,0.7142857142857143,8,978.197617894999,978.2419517379894
blocks,occurrence,SVC,1,5,0.5,1.0,0,0.01,relevant,False,0.7142857142857143,8,978.197617894999,978.2417006719916
blocks,occurrence,SVC,1,5,0.5,1.0,0,0.1,relevant,False,0.7142857142857143,8,978.197617894999,978.2416975809901
blocks,occurrence,SVC,1,5,0.5,1.0,0,1,relevant,False,0.8571428571428571,8,978.197617894999,978.2408358590037
blocks,occurrence,SVC,1,5,0.5,1.0,0,10,relevant,False,0.8571428571428571,8,978.197617894999,978.2404102339933
blocks,occurrence,SVC,1,5,0.5,1.0,0,100,relevant,False,0.8571428571428571,8,978.197617894999,978.2404130549985
blocks,occurrence,SVC,1,5,0.5,1.0,0,1000,relevant,False,0.8571428571428571,8,978.197617894999,978.240406877012
blocks,occurrence,SVC,2,5,0.5,1.0,0,0.001,relevant,False,0.6666666666666666,8,1256.9555138440628,1257.0002272420097
blocks,occurrence,SVC,2,5,0.5,1.0,0,0.01,relevant,False,0.6666666666666666,8,1256.9555138440628,1257.0006590279809
blocks,occurrence,SVC,2,5,0.5,1.0,0,0.1,relevant,False,0.6666666666666666,8,1256.9555138440628,1257.0013416200236
blocks,occurrence,SVC,2,5,0.5,1.0,0,1,relevant,False,0.8095238095238095,8,1256.9555138440628,1256.999843196012
blocks,occurrence,SVC,2,5,0.5,1.0,0,10,relevant,False,0.8571428571428571,8,1256.9555138440628,1257.0008851970197
blocks,occurrence,SVC,2,5,0.5,1.0,0,100,relevant,False,0.8571428571428571,8,1256.9555138440628,1256.9991739710094
blocks,occurrence,SVC,2,5,0.5,1.0,0,1000,relevant,False,0.8571428571428571,8,1256.9555138440628,1256.9989760490134
blocks,occurrence,SVC,0,5,0.5,1.0,4,0.001,relevant,False,0.6904761904761905,8,4.767776128021069,4.8055609190196265
blocks,occurrence,SVC,0,5,0.5,1.0,4,0.01,relevant,False,0.6904761904761905,8,4.767776128021069,4.8049105780082755
blocks,occurrence,SVC,0,5,0.5,1.0,4,0.1,relevant,False,0.6904761904761905,8,4.767776128021069,4.804843915015226
blocks,occurrence,SVC,0,5,0.5,1.0,4,1,relevant,False,0.8571428571428571,8,4.767776128021069,4.804170927032828
blocks,occurrence,SVC,0,5,0.5,1.0,4,10,relevant,False,0.8571428571428571,8,4.767776128021069,4.803874416014878
blocks,occurrence,SVC,0,5,0.5,1.0,4,100,relevant,False,0.8571428571428571,8,4.767776128021069,4.803859059029492
blocks,occurrence,SVC,0,5,0.5,1.0,4,1000,relevant,False,0.8571428571428571,8,4.767776128021069,4.803857091028476
blocks,occurrence,SVC,1,5,0.5,1.0,4,0.001,relevant,False,0.7142857142857143,8,4.790763803990558,4.836558772018179
blocks,occurrence,SVC,1,5,0.5,1.0,4,0.01,relevant,False,0.7142857142857143,8,4.790763803990558,4.836313831998268
blocks,occurrence,SVC,1,5,0.5,1.0,4,0.1,relevant,False,0.7142857142857143,8,4.790763803990558,4.836321473994758
blocks,occurrence,SVC,1,5,0.5,1.0,4,1,relevant,False,0.8571428571428571,8,4.790763803990558,4.835518884006888
blocks,occurrence,SVC,1,5,0.5,1.0,4,10,relevant,False,0.8571428571428571,8,4.790763803990558,4.835197954002069
blocks,occurrence,SVC,1,5,0.5,1.0,4,100,relevant,False,0.8571428571428571,8,4.790763803990558,4.835173647967167
blocks,occurrence,SVC,1,5,0.5,1.0,4,1000,relevant,False,0.8571428571428571,8,4.790763803990558,4.835180472990032
blocks,occurrence,SVC,2,5,0.5,1.0,4,0.001,relevant,False,0.6904761904761905,8,4.748303179978393,4.7889262920070905
blocks,occurrence,SVC,2,5,0.5,1.0,4,0.01,relevant,False,0.6904761904761905,8,4.748303179978393,4.788674158015056
blocks,occurrence,SVC,2,5,0.5,1.0,4,0.1,relevant,False,0.6904761904761905,8,4.748303179978393,4.789280972006964
blocks,occurrence,SVC,2,5,0.5,1.0,4,1,relevant,False,0.8571428571428571,8,4.748303179978393,4.7881123069964815
blocks,occurrence,SVC,2,5,0.5,1.0,4,10,relevant,False,0.8571428571428571,8,4.748303179978393,4.787524492974626
blocks,occurrence,SVC,2,5,0.5,1.0,4,100,relevant,False,0.8571428571428571,8,4.748303179978393,4.787645963981049
blocks,occurrence,SVC,2,5,0.5,1.0,4,1000,relevant,False,0.8571428571428571,8,4.748303179978393,4.787974725011736
blocks,occurrence,SVC,3,5,0.5,1.0,4,0.001,relevant,False,0.6904761904761905,8,4.721525318047497,4.766332026018063
blocks,occurrence,SVC,3,5,0.5,1.0,4,0.01,relevant,False,0.6904761904761905,8,4.721525318047497,4.765863363019889
blocks,occurrence,SVC,3,5,0.5,1.0,4,0.1,relevant,False,0.6904761904761905,8,4.721525318047497,4.765071291039931
blocks,occurrence,SVC,3,5,0.5,1.0,4,1,relevant,False,0.8571428571428571,8,4.721525318047497,4.764194059040165
blocks,occurrence,SVC,3,5,0.5,1.0,4,10,relevant,False,0.8571428571428571,8,4.721525318047497,4.763820206018863
blocks,occurrence,SVC,3,5,0.5,1.0,4,100,relevant,False,0.8571428571428571,8,4.721525318047497,4.763846289017238
blocks,occurrence,SVC,3,5,0.5,1.0,4,1000,relevant,False,0.8571428571428571,8,4.721525318047497,4.763788371026749
blocks,occurrence,SVC,4,5,0.5,1.0,4,0.001,relevant,False,0.8095238095238095,9,5.344356681976933,5.397482197964564
blocks,occurrence,SVC,4,5,0.5,1.0,4,0.01,relevant,False,0.8095238095238095,9,5.344356681976933,5.397186846967088
blocks,occurrence,SVC,4,5,0.5,1.0,4,0.1,relevant,False,0.8095238095238095,9,5.344356681976933,5.3972007659613155
blocks,occurrence,SVC,4,5,0.5,1.0,4,1,relevant,False,0.9523809523809523,9,5.344356681976933,5.396225789998425
blocks,occurrence,SVC,4,5,0.5,1.0,4,10,relevant,False,0.9523809523809523,9,5.344356681976933,5.395672766986536
blocks,occurrence,SVC,4,5,0.5,1.0,4,100,relevant,False,0.9523809523809523,9,5.344356681976933,5.395700054970803
blocks,occurrence,SVC,4,5,0.5,1.0,4,1000,relevant,False,0.9523809523809523,9,5.344356681976933,5.395660976995714
blocks,occurrence,SVC,0,5,0.5,2.0,0,0.001,relevant,False,0.6904761904761905,8,1242.9850014240074,1243.0313714410004
blocks,occurrence,SVC,0,5,0.5,2.0,0,0.01,relevant,False,0.6904761904761905,8,1242.9850014240074,1243.030676452996
blocks,occurrence,SVC,0,5,0.5,2.0,0,0.1,relevant,False,0.6904761904761905,8,1242.9850014240074,1243.0306714380276
blocks,occurrence,SVC,0,5,0.5,2.0,0,1,relevant,False,0.8571428571428571,8,1242.9850014240074,1243.0297978490125
blocks,occurrence,SVC,0,5,0.5,2.0,0,10,relevant,False,0.8571428571428571,8,1242.9850014240074,1243.0294134090072
blocks,occurrence,SVC,0,5,0.5,2.0,0,100,relevant,False,0.8571428571428571,8,1242.9850014240074,1243.0294203160156
blocks,occurrence,SVC,0,5,0.5,2.0,0,1000,relevant,False,0.8571428571428571,8,1242.9850014240074,1243.0298414740246
blocks,occurrence,SVC,1,5,0.5,2.0,0,0.001,relevant,False,0.6904761904761905,8,1116.4075422689784,1116.4537922280142
blocks,occurrence,SVC,1,5,0.5,2.0,0,0.01,relevant,False,0.6904761904761905,8,1116.4075422689784,1116.453512187989
blocks,occurrence,SVC,1,5,0.5,2.0,0,0.1,relevant,False,0.6904761904761905,8,1116.4075422689784,1116.4535860330216
blocks,occurrence,SVC,1,5,0.5,2.0,0,1,relevant,False,0.8571428571428571,8,1116.4075422689784,1116.452613208996
blocks,occurrence,SVC,1,5,0.5,2.0,0,10,relevant,False,0.8571428571428571,8,1116.4075422689784,1116.4525589270052
blocks,occurrence,SVC,1,5,0.5,2.0,0,100,relevant,False,0.8571428571428571,8,1116.4075422689784,1116.4527927950257
blocks,occurrence,SVC,1,5,0.5,2.0,0,1000,relevant,False,0.8571428571428571,8,1116.4075422689784,1116.4527676160214
blocks,occurrence,SVC,2,5,0.5,2.0,0,0.001,relevant,False,0.7142857142857143,8,906.135358628002,906.1841911519878
blocks,occurrence,SVC,2,5,0.5,2.0,0,0.01,relevant,False,0.7142857142857143,8,906.135358628002,906.1839032130083
blocks,occurrence,SVC,2,5,0.5,2.0,0,0.1,relevant,False,0.7142857142857143,8,906.135358628002,906.1838838889962
blocks,occurrence,SVC,2,5,0.5,2.0,0,1,relevant,False,0.8571428571428571,8,906.135358628002,906.1829870709917
blocks,occurrence,SVC,2,5,0.5,2.0,0,10,relevant,False,0.8571428571428571,8,906.135358628002,906.182573987986
blocks,occurrence,SVC,2,5,0.5,2.0,0,100,relevant,False,0.8571428571428571,8,906.135358628002,906.1827322010067
blocks,occurrence,SVC,2,5,0.5,2.0,0,1000,relevant,False,0.8571428571428571,8,906.135358628002,906.1826878430147
blocks,occurrence,SVC,0,5,0.5,2.0,4,0.001,relevant,False,0.6666666666666666,8,4.599358743958874,4.63705302902963
blocks,occurrence,SVC,0,5,0.5,2.0,4,0.01,relevant,False,0.6666666666666666,8,4.599358743958874,4.636524091009051
blocks,occurrence,SVC,0,5,0.5,2.0,4,0.1,relevant,False,0.6666666666666666,8,4.599358743958874,4.6364179859810974
blocks,occurrence,SVC,0,5,0.5,2.0,4,1,relevant,False,0.8571428571428571,8,4.599358743958874,4.635750998015283
blocks,occurrence,SVC,0,5,0.5,2.0,4,10,relevant,False,0.8571428571428571,8,4.599358743958874,4.6354112540138885
blocks,occurrence,SVC,0,5,0.5,2.0,4,100,relevant,False,0.8571428571428571,8,4.599358743958874,4.635401316016214
blocks,occurrence,SVC,0,5,0.5,2.0,4,1000,relevant,False,0.8571428571428571,8,4.599358743958874,4.635403914988274
blocks,occurrence,SVC,1,5,0.5,2.0,4,0.001,relevant,False,0.7142857142857143,8,4.776004171959357,4.814098537986865
blocks,occurrence,SVC,1,5,0.5,2.0,4,0.01,relevant,False,0.7142857142857143,8,4.776004171959357,4.813855465967208
blocks,occurrence,SVC,1,5,0.5,2.0,4,0.1,relevant,False,0.7142857142857143,8,4.776004171959357,4.8137952349788975
blocks,occurrence,SVC,1,5,0.5,2.0,4,1,relevant,False,0.8571428571428571,8,4.776004171959357,4.813092609983869
blocks,occurrence,SVC,1,5,0.5,2.0,4,10,relevant,False,0.8571428571428571,8,4.776004171959357,4.812786797963781
blocks,occurrence,SVC,1,5,0.5,2.0,4,100,relevant,False,0.8571428571428571,8,4.776004171959357,4.812774486956187
blocks,occurrence,SVC,1,5,0.5,2.0,4,1000,relevant,False,0.8571428571428571,8,4.776004171959357,4.81277406096342
blocks,occurrence,SVC,2,5,0.5,2.0,4,0.001,relevant,False,0.7142857142857143,8,4.852106959006051,4.8901056780305225
blocks,occurrence,SVC,2,5,0.5,2.0,4,0.01,relevant,False,0.7142857142857143,8,4.852106959006051,4.889806785999099
blocks,occurrence,SVC,2,5,0.5,2.0,4,0.1,relevant,False,0.7142857142857143,8,4.852106959006051,4.889804651029408
blocks,occurrence,SVC,2,5,0.5,2.0,4,1,relevant,False,0.8571428571428571,8,4.852106959006051,4.889087884017499
blocks,occurrence,SVC,2,5,0.5,2.0,4,10,relevant,False,0.8571428571428571,8,4.852106959006051,4.888798078987747
blocks,occurrence,SVC,2,5,0.5,2.0,4,100,relevant,False,0.8571428571428571,8,4.852106959006051,4.888816891005263
blocks,occurrence,SVC,2,5,0.5,2.0,4,1000,relevant,False,0.8571428571428571,8,4.852106959006051,4.8887745320098475
blocks,occurrence,SVC,3,5,0.5,2.0,4,0.001,relevant,False,0.6904761904761905,8,4.541016289964318,4.578068777016597
blocks,occurrence,SVC,3,5,0.5,2.0,4,0.01,relevant,False,0.6904761904761905,8,4.541016289964318,4.577816510020057
blocks,occurrence,SVC,3,5,0.5,2.0,4,0.1,relevant,False,0.6904761904761905,8,4.541016289964318,4.577941446012119
blocks,occurrence,SVC,3,5,0.5,2.0,4,1,relevant,False,0.8571428571428571,8,4.541016289964318,4.57722116401419
blocks,occurrence,SVC,3,5,0.5,2.0,4,10,relevant,False,0.8571428571428571,8,4.541016289964318,4.576801801013062
blocks,occurrence,SVC,3,5,0.5,2.0,4,100,relevant,False,0.8571428571428571,8,4.541016289964318,4.57680553701357
blocks,occurrence,SVC,3,5,0.5,2.0,4,1000,relevant,False,0.8571428571428571,8,4.541016289964318,4.576776060013799
blocks,occurrence,SVC,4,5,0.5,2.0,4,0.001,relevant,False,0.7142857142857143,8,5.239732863032259,5.29259197198553
blocks,occurrence,SVC,4,5,0.5,2.0,4,0.01,relevant,False,0.7142857142857143,8,5.239732863032259,5.292227865982568
blocks,occurrence,SVC,4,5,0.5,2.0,4,0.1,relevant,False,0.7142857142857143,8,5.239732863032259,5.292171273991698
blocks,occurrence,SVC,4,5,0.5,2.0,4,1,relevant,False,0.8571428571428571,8,5.239732863032259,5.291400054993574
blocks,occurrence,SVC,4,5,0.5,2.0,4,10,relevant,False,0.8571428571428571,8,5.239732863032259,5.292089038004633
blocks,occurrence,SVC,4,5,0.5,2.0,4,100,relevant,False,0.8571428571428571,8,5.239732863032259,5.290790564991767
blocks,occurrence,SVC,4,5,0.5,2.0,4,1000,relevant,False,0.8571428571428571,8,5.239732863032259,5.29183517297497
blocks,occurrence,SVC,0,5,0.4,0.0,0,0.001,relevant,False,0.8333333333333334,22,1056.4360564519884,1056.5279430139926
blocks,occurrence,SVC,0,5,0.4,0.0,0,0.01,relevant,False,0.8333333333333334,22,1056.4360564519884,1056.5273162569792
blocks,occurrence,SVC,0,5,0.4,0.0,0,0.1,relevant,False,0.8333333333333334,22,1056.4360564519884,1056.5274849320122
blocks,occurrence,SVC,0,5,0.4,0.0,0,1,relevant,False,0.9047619047619048,22,1056.4360564519884,1056.5270549689885
blocks,occurrence,SVC,0,5,0.4,0.0,0,10,relevant,False,1.0,22,1056.4360564519884,1056.527128763002
blocks,occurrence,SVC,0,5,0.4,0.0,0,100,relevant,False,1.0,22,1056.4360564519884,1056.5259667859937
blocks,occurrence,SVC,0,5,0.4,0.0,0,1000,relevant,False,1.0,22,1056.4360564519884,1056.526948963001
blocks,occurrence,SVC,1,5,0.4,0.0,0,0.001,relevant,False,0.7380952380952381,22,1240.1472228590865,1240.2423638619948
blocks,occurrence,SVC,1,5,0.4,0.0,0,0.01,relevant,False,0.7380952380952381,22,1240.1472228590865,1240.2421163560066
blocks,occurrence,SVC,1,5,0.4,0.0,0,0.1,relevant,False,0.7380952380952381,22,1240.1472228590865,1240.2420929640066
blocks,occurrence,SVC,1,5,0.4,0.0,0,1,relevant,False,0.9285714285714286,22,1240.1472228590865,1240.2412041050266
blocks,occurrence,SVC,1,5,0.4,0.0,0,10,relevant,False,1.0,22,1240.1472228590865,1240.2404529479973
blocks,occurrence,SVC,1,5,0.4,0.0,0,100,relevant,False,1.0,22,1240.1472228590865,1240.2403646820167
blocks,occurrence,SVC,1,5,0.4,0.0,0,1000,relevant,False,1.0,22,1240.1472228590865,1240.2403411559935
blocks,occurrence,SVC,2,5,0.4,0.0,0,0.001,relevant,False,0.8333333333333334,22,996.3380908709951,996.4402567059733
blocks,occurrence,SVC,2,5,0.4,0.0,0,0.01,relevant,False,0.8333333333333334,22,996.3380908709951,996.4399725999974
blocks,occurrence,SVC,2,5,0.4,0.0,0,0.1,relevant,False,0.8333333333333334,22,996.3380908709951,996.4399705370015
blocks,occurrence,SVC,2,5,0.4,0.0,0,1,relevant,False,0.9285714285714286,22,996.3380908709951,996.4387335709762
blocks,occurrence,SVC,2,5,0.4,0.0,0,10,relevant,False,1.0,22,996.3380908709951,996.4378684250114
blocks,occurrence,SVC,2,5,0.4,0.0,0,100,relevant,False,1.0,22,996.3380908709951,996.4378455789993
